,nombre_equipo,nit,news_id,participacion,categoria
4893,DKR,800022450,news14887,No aplica,descartable
4894,DKR,800022450,news14889,No aplica,descartable
4895,DKR,901312779,news14899,No aplica,descartable
4896,DKR,860000846,news14899,No aplica,descartable
4897,DKR,800022450,news14903,No aplica,descartable
4898,DKR,800022450,news14905,No aplica,descartable
4899,DKR,800022450,news14907,No aplica,descartable
4900,DKR,800022450,news14916,No aplica,descartable
4901,DKR,901400043,news14916,No aplica,descartable
4902,DKR,901433405,news14916,No aplica,descartable
4903,DKR,800240882,news14916,No aplica,descartable
4904,DKR,800022450,news14917,No aplica,descartable
4905,DKR,800022450,news14920,No aplica,descartable
4906,DKR,900018975,news14924,No aplica,descartable
4907,DKR,800186228,news14924,No aplica,descartable
4908,DKR,900424464,news14924,No aplica,descartable
4909,DKR,800091140,news14924,No aplica,descartable
4910,DKR,811032292,news14924,No aplica,descartable
4911,DKR,900018975,news14927,No aplica,descartable
4912,DKR,900018975,news14928,No aplica,descartable
4913,DKR,800137960,news14932,No aplica,descartable
4914,DKR,800137960,news14933,No aplica,descartable
4915,DKR,800200934,news14933,No aplica,descartable
4916,DKR,830060331,news14933,No aplica,descartable
4917,DKR,901488494,news14933,No aplica,descartable
4918,DKR,830096374,news14933,No aplica,descartable
4919,DKR,860510031,news14933,No aplica,descartable
4920,DKR,900843898,news14933,No aplica,descartable
4921,DKR,830013774,news14933,No aplica,descartable
4922,DKR,901521859,news14933,No aplica,descartable
4923,DKR,901520647,news14933,No aplica,descartable
4924,DKR,800241958,news14933,No aplica,descartable
4925,DKR,860002120,news14933,No aplica,descartable
4926,DKR,800057965,news14933,No aplica,descartable
4927,DKR,860002433,news14933,No aplica,descartable
4928,DKR,830055791,news14933,No aplica,descartable
4929,DKR,900091709,news14933,No aplica,descartable
4930,DKR,830089336,news14933,No aplica,descartable
4931,DKR,800103052,news14933,No aplica,descartable
4932,DKR,900103457,news14933,No aplica,descartable
4933,DKR,830042244,news14933,No aplica,descartable
4934,DKR,830001637,news14933,No aplica,descartable
4935,DKR,900211457,news14933,No aplica,descartable
4936,DKR,900422614,news14933,No aplica,descartable
4937,DKR,900572445,news14933,No aplica,descartable
4938,DKR,890206351,news14933,No aplica,descartable
4939,DKR,901356544,news14933,No aplica,descartable
4940,DKR,901382902,news14933,No aplica,descartable
4941,DKR,800134536,news14933,No aplica,descartable
4942,DKR,830059718,news14933,No aplica,descartable
4943,DKR,860036884,news14933,No aplica,descartable
4944,DKR,860000846,news14933,No aplica,descartable
4945,DKR,860008890,news14933,No aplica,descartable
4946,DKR,901285870,news14933,No aplica,descartable
4947,DKR,900830185,news14933,No aplica,descartable
4948,DKR,901543313,news14933,No aplica,descartable
4949,DKR,901383516,news14933,No aplica,descartable
4950,DKR,901399739,news14933,No aplica,descartable
4951,DKR,800125872,news14933,No aplica,descartable
4952,DKR,901419657,news14933,No aplica,descartable
4953,DKR,901538743,news14933,No aplica,descartable
4954,DKR,860000537,news14933,No aplica,descartable
4955,DKR,800073419,news14933,No aplica,descartable
4956,DKR,901225307,news14933,No aplica,descartable
4957,DKR,901222456,news14933,No aplica,descartable
4958,DKR,900081360,news14933,No aplica,descartable
4959,DKR,901519410,news14933,No aplica,descartable
4960,DKR,900073946,news14933,No aplica,descartable
4961,DKR,901315446,news14933,No aplica,descartable
4962,DKR,901442800,news14933,No aplica,descartable
4963,DKR,901489949,news14933,No aplica,descartable
4964,DKR,900636944,news14933,No aplica,descartable
4965,DKR,901440733,news14933,No aplica,descartable
4966,DKR,900189788,news14933,No aplica,descartable
4967,DKR,805012526,news14933,No aplica,descartable
4968,DKR,900300060,news14933,No aplica,descartable
4969,DKR,830513773,news14933,No aplica,descartable
4970,DKR,901034779,news14933,No aplica,descartable
4971,DKR,901562686,news14933,No aplica,descartable
4972,DKR,890932117,news14933,No aplica,descartable
4973,DKR,901230372,news14933,No aplica,descartable
4974,DKR,900884741,news14933,No aplica,descartable
4975,DKR,900212828,news14933,No aplica,descartable
4976,DKR,800169499,news14933,No aplica,descartable
4977,DKR,901495161,news14933,No aplica,descartable
4978,DKR,860000656,news14933,No aplica,descartable
4979,DKR,901495117,news14933,No aplica,descartable
4980,DKR,900424464,news14933,No aplica,descartable
4981,DKR,800091140,news14933,No aplica,descartable
4982,DKR,900973385,news14933,No aplica,descartable
4983,DKR,901339011,news14933,No aplica,descartable
4984,DKR,901202687,news14933,No aplica,descartable
4985,DKR,900179369,news14933,No aplica,descartable
4986,DKR,901495209,news14933,No aplica,descartable
4987,DKR,860001986,news14933,No aplica,descartable
4988,DKR,800071444,news14933,No aplica,descartable
4989,DKR,820000142,news14933,No aplica,descartable
4990,DKR,830000602,news14933,No aplica,descartable
4991,DKR,800194600,news14933,No aplica,descartable
4992,DKR,806008873,news14933,No aplica,descartable
4993,DKR,900368141,news14933,No aplica,descartable
4994,DKR,890101778,news14933,No aplica,descartable
4995,DKR,830140775,news14933,No aplica,descartable
4996,DKR,901354715,news14933,No aplica,descartable
4997,DKR,900249143,news14933,No aplica,descartable
4998,DKR,901295123,news14933,No aplica,descartable
4999,DKR,901529110,news14933,No aplica,descartable
5000,DKR,901212102,news14933,No aplica,descartable
5001,DKR,901211179,news14933,No aplica,descartable
5002,DKR,890937070,news14933,No aplica,descartable
5003,DKR,860090915,news14933,No aplica,descartable
5004,DKR,890311341,news14933,No aplica,descartable
5005,DKR,800145006,news14933,No aplica,descartable
5006,DKR,811033557,news14933,No aplica,descartable
5007,DKR,800066123,news14933,No aplica,descartable
5008,DKR,890916883,news14933,No aplica,descartable
5009,DKR,890206051,news14933,No aplica,descartable
5010,DKR,860050906,news14933,No aplica,descartable
5011,DKR,890922487,news14933,No aplica,descartable
5012,DKR,890323239,news14933,No aplica,descartable
5013,DKR,890913990,news14933,No aplica,descartable
5014,DKR,890930022,news14933,No aplica,descartable
5015,DKR,890312779,news14933,No aplica,descartable
5016,DKR,810000450,news14933,No aplica,descartable
5017,DKR,860013951,news14933,No aplica,descartable
5018,DKR,860523408,news14933,No aplica,descartable
5019,DKR,891303786,news14933,No aplica,descartable
5020,DKR,804000044,news14933,No aplica,descartable
5021,DKR,860023264,news14933,No aplica,descartable
5022,DKR,890312749,news14933,No aplica,descartable
5023,DKR,890204162,news14933,No aplica,descartable
5024,DKR,900453988,news14933,No aplica,descartable
5025,DKR,800249637,news14933,No aplica,descartable
5026,DKR,860010451,news14933,No aplica,descartable
5027,DKR,860035977,news14933,No aplica,descartable
5028,DKR,900498132,news14933,No aplica,descartable
5029,DKR,830065842,news14933,No aplica,descartable
5030,DKR,900304632,news14933,No aplica,descartable
5031,DKR,901290481,news14933,No aplica,descartable
5032,DKR,811008963,news14933,No aplica,descartable
5033,DKR,900323853,news14933,No aplica,descartable
5034,DKR,890909297,news14933,No aplica,descartable
5035,DKR,860028462,news14933,No aplica,descartable
5036,DKR,860001474,news14933,No aplica,descartable
5037,DKR,901125852,news14933,No aplica,descartable
5038,DKR,860054781,news14933,No aplica,descartable
5039,DKR,900499068,news14933,No aplica,descartable
5040,DKR,901362295,news14933,No aplica,descartable
5041,DKR,900038933,news14933,No aplica,descartable
5042,DKR,901081311,news14933,No aplica,descartable
5043,DKR,901011686,news14933,No aplica,descartable
5044,DKR,860068255,news14933,No aplica,descartable
5045,DKR,900389161,news14933,No aplica,descartable
5046,DKR,900529730,news14933,No aplica,descartable
5047,DKR,860007336,news14933,No aplica,descartable
5048,DKR,800134855,news14933,No aplica,descartable
5049,DKR,860007322,news14933,No aplica,descartable
5050,DKR,800082665,news14933,No aplica,descartable
5051,DKR,900078720,news14933,No aplica,descartable
5052,DKR,900753664,news14933,No aplica,descartable
5053,DKR,830041054,news14933,No aplica,descartable
5054,DKR,860045379,news14933,No aplica,descartable
5055,DKR,900061601,news14933,No aplica,descartable
5056,DKR,800137960,news14934,No aplica,descartable
5057,DKR,800137960,news14941,No aplica,descartable
5058,DKR,900156264,news14941,No aplica,descartable
5059,DKR,800137960,news14942,No aplica,descartable
5060,DKR,800137960,news14944,No aplica,descartable
5061,DKR,800137960,news14945,No aplica,descartable
5062,DKR,811033557,news14945,No aplica,descartable
5063,DKR,890922487,news14945,No aplica,descartable
5064,DKR,800137960,news14946,No aplica,descartable
5065,DKR,900259413,news14946,No aplica,descartable
5066,DKR,901081311,news14946,No aplica,descartable
5067,DKR,800137960,news14947,No aplica,descartable
5068,DKR,800137960,news14948,No aplica,descartable
5069,DKR,800137960,news14949,No aplica,descartable
5070,DKR,901081311,news14949,No aplica,descartable
5071,DKR,800137960,news14957,No aplica,descartable
5072,DKR,800137960,news14959,No aplica,descartable
5073,DKR,800186228,news14959,No aplica,descartable
5074,DKR,832006599,news14959,No aplica,descartable
5075,DKR,900761657,news14959,No aplica,descartable
5076,DKR,800014246,news14959,No aplica,descartable
5077,DKR,900788548,news14959,No aplica,descartable
5078,DKR,901489697,news14959,No aplica,descartable
5079,DKR,860024586,news14959,No aplica,descartable
5080,DKR,800233881,news14959,No aplica,descartable
5081,DKR,890906388,news14959,No aplica,descartable
5082,DKR,900871368,news14959,No aplica,descartable
5083,DKR,901482899,news14959,No aplica,descartable
5084,DKR,860077014,news14959,No aplica,descartable
5085,DKR,901151283,news14959,No aplica,descartable
5086,DKR,901009478,news14959,No aplica,descartable
5087,DKR,890901110,news14959,No aplica,descartable
5088,DKR,900964711,news14959,No aplica,descartable
5089,DKR,890917464,news14959,No aplica,descartable
5090,DKR,890932424,news14959,No aplica,descartable
5091,DKR,900903279,news14959,No aplica,descartable
5092,DKR,900018975,news14959,No aplica,descartable
5093,DKR,860005986,news14959,No aplica,descartable
5094,DKR,890113551,news14959,No aplica,descartable
5095,DKR,901515242,news14959,No aplica,descartable
5096,DKR,901104394,news14959,No aplica,descartable
5097,DKR,900763357,news14959,No aplica,descartable
5098,DKR,901504921,news14959,No aplica,descartable
5099,DKR,900354637,news14959,No aplica,descartable
5100,DKR,890930545,news14959,No aplica,descartable
5101,DKR,900793991,news14959,No aplica,descartable
5102,DKR,901371481,news14959,No aplica,descartable
5103,DKR,900815680,news14959,No aplica,descartable
5104,DKR,900655891,news14959,No aplica,descartable
5105,DKR,890922447,news14959,No aplica,descartable
5106,DKR,900637571,news14959,No aplica,descartable
5107,DKR,890100248,news14959,No aplica,descartable
5108,DKR,830129289,news14959,No aplica,descartable
5109,DKR,800151106,news14959,No aplica,descartable
5110,DKR,900595161,news14959,No aplica,descartable
5111,DKR,802000666,news14959,No aplica,descartable
5112,DKR,800228872,news14959,No aplica,descartable
5113,DKR,901112024,news14959,No aplica,descartable
5114,DKR,800024151,news14959,No aplica,descartable
5115,DKR,901490523,news14959,No aplica,descartable
5116,DKR,901039225,news14959,No aplica,descartable
5117,DKR,900373778,news14959,No aplica,descartable
5118,DKR,900063573,news14959,No aplica,descartable
5119,DKR,890201201,news14959,No aplica,descartable
5120,DKR,900521357,news14959,No aplica,descartable
5121,DKR,830094920,news14959,No aplica,descartable
5122,DKR,890903035,news14959,No aplica,descartable
5123,DKR,900596838,news14959,No aplica,descartable
5124,DKR,800209530,news14959,No aplica,descartable
5125,DKR,830009651,news14959,No aplica,descartable
5126,DKR,830006021,news14959,No aplica,descartable
5127,DKR,860523122,news14959,No aplica,descartable
5128,DKR,900356846,news14959,No aplica,descartable
5129,DKR,901382902,news14959,No aplica,descartable
5130,DKR,800134536,news14959,No aplica,descartable
5131,DKR,830059718,news14959,No aplica,descartable
5132,DKR,860036884,news14959,No aplica,descartable
5133,DKR,860000846,news14959,No aplica,descartable
5134,DKR,860008890,news14959,No aplica,descartable
5135,DKR,800137960,news14963,No aplica,descartable
5136,DKR,800137960,news14966,No aplica,descartable
5137,DKR,860039561,news14966,No aplica,descartable
5138,DKR,800137960,news14968,No aplica,descartable
5139,DKR,800137960,news14969,No aplica,descartable
5140,DKR,860002693,news14969,No aplica,descartable
5141,DKR,804001062,news14969,No aplica,descartable
5142,DKR,800137960,news14978,No aplica,descartable
5143,DKR,800137960,news14979,No aplica,descartable
5144,DKR,901081311,news14979,No aplica,descartable
5145,DKR,800137960,news14983,No aplica,descartable
5146,DKR,890904478,news14985,No aplica,descartable
5147,DKR,890904478,news14991,No aplica,descartable
5148,DKR,890904478,news15002,No aplica,descartable
5149,DKR,890904478,news15003,No aplica,descartable
5150,DKR,860006333,news15003,No aplica,descartable
5151,DKR,860002130,news15003,No aplica,descartable
5152,DKR,890904478,news15004,No aplica,descartable
5153,DKR,890904478,news15005,No aplica,descartable
5154,DKR,890904478,news15009,No aplica,descartable
5155,DKR,890904478,news15013,No aplica,descartable
5156,DKR,890904478,news15017,No aplica,descartable
5157,DKR,890904478,news15020,No aplica,descartable
5158,DKR,890904478,news15030,No aplica,descartable
5159,DKR,890904478,news15032,No aplica,descartable
5160,DKR,860524654,news15032,No aplica,descartable
5161,DKR,899999115,news15032,No aplica,descartable
5162,DKR,900203461,news15032,No aplica,descartable
5163,DKR,830043084,news15032,No aplica,descartable
5164,DKR,890204814,news15032,No aplica,descartable
5165,DKR,901354715,news15032,No aplica,descartable
5166,DKR,900249143,news15032,No aplica,descartable
5167,DKR,901295123,news15032,No aplica,descartable
5168,DKR,901529110,news15032,No aplica,descartable
5169,DKR,901212102,news15032,No aplica,descartable
5170,DKR,901290606,news15032,No aplica,descartable
5171,DKR,901380305,news15032,No aplica,descartable
5172,DKR,811027319,news15032,No aplica,descartable
5173,DKR,811030498,news15032,No aplica,descartable
5174,DKR,890930060,news15032,No aplica,descartable
5175,DKR,830098375,news15032,No aplica,descartable
5176,DKR,811020107,news15032,No aplica,descartable
5177,DKR,830010738,news15032,No aplica,descartable
5178,DKR,860031657,news15032,No aplica,descartable
5179,DKR,860040584,news15032,No aplica,descartable
5180,DKR,900259413,news15032,No aplica,descartable
5181,DKR,830046757,news15032,No aplica,descartable
5182,DKR,890207037,news15032,No aplica,descartable
5183,DKR,811019880,news15032,No aplica,descartable
5184,DKR,800222689,news15032,No aplica,descartable
5185,DKR,860032450,news15032,No aplica,descartable
5186,DKR,890201881,news15032,No aplica,descartable
5187,DKR,860403972,news15032,No aplica,descartable
5188,DKR,900211167,news15032,No aplica,descartable
5189,DKR,890209157,news15032,No aplica,descartable
5190,DKR,890200474,news15032,No aplica,descartable
5191,DKR,890204199,news15032,No aplica,descartable
5192,DKR,891301549,news15032,No aplica,descartable
5193,DKR,890911625,news15032,No aplica,descartable
5194,DKR,901315145,news15032,No aplica,descartable
5195,DKR,860010522,news15032,No aplica,descartable
5196,DKR,890317402,news15032,No aplica,descartable
5197,DKR,900279810,news15032,No aplica,descartable
5198,DKR,900160905,news15032,No aplica,descartable
5199,DKR,830090773,news15032,No aplica,descartable
5200,DKR,800156354,news15032,No aplica,descartable
5201,DKR,800230209,news15032,No aplica,descartable
5202,DKR,890209174,news15032,No aplica,descartable
5203,DKR,830069311,news15032,No aplica,descartable
5204,DKR,830130106,news15032,No aplica,descartable
5205,DKR,890110188,news15032,No aplica,descartable
5206,DKR,890904478,news15033,No aplica,descartable
5207,DKR,890904478,news15042,No aplica,descartable
5208,DKR,800245795,news15042,No aplica,descartable
5209,DKR,860025900,news15042,No aplica,descartable
5210,DKR,890904478,news15045,No aplica,descartable
5211,DKR,890904478,news15048,No aplica,descartable
5212,DKR,860076919,news15048,No aplica,descartable
5213,DKR,860002130,news15048,No aplica,descartable
5214,DKR,900119072,news15048,No aplica,descartable
5215,DKR,900661920,news15048,No aplica,descartable
5216,DKR,860007887,news15048,No aplica,descartable
5217,DKR,901347798,news15048,No aplica,descartable
5218,DKR,860007538,news15048,No aplica,descartable
5219,DKR,860028971,news15048,No aplica,descartable
5220,DKR,805027024,news15048,No aplica,descartable
5221,DKR,860525060,news15049,No aplica,descartable
5222,DKR,890300466,news15049,No aplica,descartable
5223,DKR,890300634,news15049,No aplica,descartable
5224,DKR,800096040,news15049,No aplica,descartable
5225,DKR,860007538,news15049,No aplica,descartable
5226,DKR,890301884,news15049,No aplica,descartable
5227,DKR,890904478,news15067,No aplica,descartable
5228,DKR,800245795,news15067,No aplica,descartable
5229,DKR,860025900,news15067,No aplica,descartable
5230,DKR,890904478,news15070,No aplica,descartable
5231,DKR,890904478,news15084,No aplica,descartable
5232,DKR,800245795,news15084,No aplica,descartable
5233,DKR,830507278,news15084,No aplica,descartable
5234,DKR,860401826,news15084,No aplica,descartable
5235,DKR,860004922,news15084,No aplica,descartable
5236,DKR,860025900,news15084,No aplica,descartable
5237,DKR,890110964,news15084,No aplica,descartable
5238,DKR,890101897,news15084,No aplica,descartable
5239,DKR,860053831,news15084,No aplica,descartable
5240,DKR,900083863,news15084,No aplica,descartable
5241,DKR,890904478,news15087,No aplica,descartable
5242,DKR,890101897,news15087,No aplica,descartable
5243,DKR,800245795,news15087,No aplica,descartable
5244,DKR,800145006,news15095,No aplica,descartable
5245,DKR,800145006,news15096,No aplica,descartable
5246,DKR,800145006,news15097,No aplica,descartable
5247,DKR,900313349,news15097,No aplica,descartable
5248,DKR,800228872,news15097,No aplica,descartable
5249,DKR,900373778,news15097,No aplica,descartable
5250,DKR,811020344,news15097,No aplica,descartable
5251,DKR,899999143,news15097,No aplica,descartable
5252,DKR,800158130,news15097,No aplica,descartable
5253,DKR,900088915,news15097,No aplica,descartable
5254,DKR,890704196,news15097,No aplica,descartable
5255,DKR,901484850,news15097,No aplica,descartable
5256,DKR,860025338,news15097,No aplica,descartable
5257,DKR,900205407,news15097,No aplica,descartable
5258,DKR,800139545,news15097,No aplica,descartable
5259,DKR,806001822,news15097,No aplica,descartable
5260,DKR,900062917,news15097,No aplica,descartable
5261,DKR,800145006,news15098,No aplica,descartable
5262,DKR,900313349,news15098,No aplica,descartable
5263,DKR,800228872,news15098,No aplica,descartable
5264,DKR,800145006,news15100,No aplica,descartable
5265,DKR,830079479,news15100,No aplica,descartable
5266,DKR,800145006,news15101,No aplica,descartable
5267,DKR,800145006,news15103,No aplica,descartable
5268,DKR,890801167,news15103,No aplica,descartable
5269,DKR,800145006,news15104,No aplica,descartable
5270,DKR,890926803,news15104,No aplica,descartable
5271,DKR,800145006,news15105,No aplica,descartable
5272,DKR,860000018,news15105,No aplica,descartable
5273,DKR,800145006,news15111,No aplica,descartable
5274,DKR,811010832,news15111,No aplica,descartable
5275,DKR,800145006,news15112,No aplica,descartable
5276,DKR,800180542,news15112,No aplica,descartable
5277,DKR,900029130,news15112,No aplica,descartable
5278,DKR,891300513,news15112,No aplica,descartable
5279,DKR,891900196,news15112,No aplica,descartable
5280,DKR,890302594,news15112,No aplica,descartable
5281,DKR,891501133,news15112,No aplica,descartable
5282,DKR,891300237,news15112,No aplica,descartable
5283,DKR,891300238,news15112,No aplica,descartable
5284,DKR,891401705,news15112,No aplica,descartable
5285,DKR,800145006,news15116,No aplica,descartable
5286,DKR,800145006,news15129,No aplica,descartable
5287,DKR,830513729,news15129,No aplica,descartable
5288,DKR,800145006,news15134,No aplica,descartable
5289,DKR,899999278,news15134,No aplica,descartable
5290,DKR,900313349,news15134,No aplica,descartable
5291,DKR,800104242,news15134,No aplica,descartable
5292,DKR,811020344,news15134,No aplica,descartable
5293,DKR,899999143,news15134,No aplica,descartable
5294,DKR,800158130,news15134,No aplica,descartable
5295,DKR,900088915,news15134,No aplica,descartable
5296,DKR,890704196,news15134,No aplica,descartable
5297,DKR,901484850,news15134,No aplica,descartable
5298,DKR,860025338,news15134,No aplica,descartable
5299,DKR,900205407,news15134,No aplica,descartable
5300,DKR,800139545,news15134,No aplica,descartable
5301,DKR,806001822,news15134,No aplica,descartable
5302,DKR,900062917,news15134,No aplica,descartable
5303,DKR,800145006,news15141,No aplica,descartable
5304,DKR,900313349,news15141,No aplica,descartable
5305,DKR,800145006,news15143,No aplica,descartable
5306,DKR,800145006,news15145,No aplica,descartable
5307,DKR,800145006,news15152,No aplica,descartable
5308,DKR,901515242,news15152,No aplica,descartable
5309,DKR,900604350,news15152,No aplica,descartable
5310,DKR,800145006,news15163,No aplica,descartable
5311,DKR,800107494,news15170,No aplica,descartable
5312,DKR,900329527,news15170,No aplica,descartable
5313,DKR,899999068,news15170,No aplica,descartable
5314,DKR,900047822,news15170,No aplica,descartable
5315,DKR,901515242,news15170,No aplica,descartable
5316,DKR,860009578,news15172,No aplica,descartable
5317,DKR,860009578,news15177,No aplica,descartable
5318,DKR,860009578,news15178,No aplica,descartable
5319,DKR,860002576,news15178,No aplica,descartable
5320,DKR,860009578,news15186,No aplica,descartable
5321,DKR,860009578,news15187,No aplica,descartable
5322,DKR,860002400,news15187,No aplica,descartable
5323,DKR,860009578,news15188,No aplica,descartable
5324,DKR,830513729,news15188,No aplica,descartable
5325,DKR,860009578,news15189,No aplica,descartable
5326,DKR,860009578,news15192,No aplica,descartable
5327,DKR,860002184,news15192,No aplica,descartable
5328,DKR,860002400,news15192,No aplica,descartable
5329,DKR,891700037,news15192,No aplica,descartable
5330,DKR,860009578,news15193,No aplica,descartable
5331,DKR,860009578,news15199,No aplica,descartable
5332,DKR,860002400,news15199,No aplica,descartable
5333,DKR,899999316,news15199,No aplica,descartable
5334,DKR,860009578,news15203,No aplica,descartable
5335,DKR,860002182,news15203,No aplica,descartable
5336,DKR,860009578,news15204,No aplica,descartable
5337,DKR,860002400,news15204,No aplica,descartable
5338,DKR,900156264,news15204,No aplica,descartable
5339,DKR,860009578,news15205,No aplica,descartable
5340,DKR,860009578,news15206,No aplica,descartable
5341,DKR,800107494,news15208,No aplica,descartable
5342,DKR,860009578,news15209,No aplica,descartable
5343,DKR,899999044,news15209,No aplica,descartable
5344,DKR,860013704,news15220,No aplica,descartable
5345,DKR,860013704,news15225,No aplica,descartable
5346,DKR,860001777,news15225,No aplica,descartable
5347,DKR,890917007,news15225,No aplica,descartable
5348,DKR,901039225,news15225,No aplica,descartable
5349,DKR,860013704,news15231,No aplica,descartable
5350,DKR,890102110,news15231,No aplica,descartable
5351,DKR,890200656,news15231,No aplica,descartable
5352,DKR,804017043,news15231,No aplica,descartable
5353,DKR,800012375,news15231,No aplica,descartable
5354,DKR,860005264,news15231,No aplica,descartable
5355,DKR,900292211,news15231,No aplica,descartable
5356,DKR,900015051,news15231,No aplica,descartable
5357,DKR,890211902,news15231,No aplica,descartable
5358,DKR,860000006,news15231,No aplica,descartable
5359,DKR,860013704,news15232,No aplica,descartable
5360,DKR,860013704,news15233,No aplica,descartable
5361,DKR,860013704,news15241,No aplica,descartable
5362,DKR,901522676,news15241,No aplica,descartable
5363,DKR,830040709,news15241,No aplica,descartable
5364,DKR,891100296,news15241,No aplica,descartable
5365,DKR,891903333,news15241,No aplica,descartable
5366,DKR,890918965,news15241,No aplica,descartable
5367,DKR,901012419,news15241,No aplica,descartable
5368,DKR,860525060,news15241,No aplica,descartable
5369,DKR,901223142,news15241,No aplica,descartable
5370,DKR,900392211,news15241,No aplica,descartable
5371,DKR,891400088,news15241,No aplica,descartable
5372,DKR,900291798,news15241,No aplica,descartable
5373,DKR,900976157,news15241,No aplica,descartable
5374,DKR,890900115,news15241,No aplica,descartable
5375,DKR,900237877,news15241,No aplica,descartable
5376,DKR,800141770,news15241,No aplica,descartable
5377,DKR,901036231,news15241,No aplica,descartable
5378,DKR,800043910,news15241,No aplica,descartable
5379,DKR,900031088,news15241,No aplica,descartable
5380,DKR,800248617,news15241,No aplica,descartable
5381,DKR,900481902,news15241,No aplica,descartable
5382,DKR,860521637,news15241,No aplica,descartable
5383,DKR,900397839,news15241,No aplica,descartable
5384,DKR,900172963,news15241,No aplica,descartable
5385,DKR,901332659,news15241,No aplica,descartable
5386,DKR,860000261,news15241,No aplica,descartable
5387,DKR,900514930,news15241,No aplica,descartable
5388,DKR,830111367,news15241,No aplica,descartable
5389,DKR,890300554,news15241,No aplica,descartable
5390,DKR,860532244,news15241,No aplica,descartable
5391,DKR,901498348,news15241,No aplica,descartable
5392,DKR,900535018,news15241,No aplica,descartable
5393,DKR,890916575,news15241,No aplica,descartable
5394,DKR,860054249,news15241,No aplica,descartable
5395,DKR,890101176,news15241,No aplica,descartable
5396,DKR,900196221,news15241,No aplica,descartable
5397,DKR,830006051,news15241,No aplica,descartable
5398,DKR,800050749,news15241,No aplica,descartable
5399,DKR,900324055,news15241,No aplica,descartable
5400,DKR,811018676,news15241,No aplica,descartable
5401,DKR,890204797,news15241,No aplica,descartable
5402,DKR,890932279,news15241,No aplica,descartable
5403,DKR,900914444,news15241,No aplica,descartable
5404,DKR,805011074,news15241,No aplica,descartable
5405,DKR,800185150,news15241,No aplica,descartable
5406,DKR,830010181,news15241,No aplica,descartable
5407,DKR,830065063,news15241,No aplica,descartable
5408,DKR,800100610,news15241,No aplica,descartable
5409,DKR,860029441,news15241,No aplica,descartable
5410,DKR,828002423,news15241,No aplica,descartable
5411,DKR,890331949,news15241,No aplica,descartable
5412,DKR,901429936,news15241,No aplica,descartable
5413,DKR,800052534,news15241,No aplica,descartable
5414,DKR,891409291,news15241,No aplica,descartable
5415,DKR,816001182,news15241,No aplica,descartable
5416,DKR,860002518,news15241,No aplica,descartable
5417,DKR,800250382,news15241,No aplica,descartable
5418,DKR,860002134,news15241,No aplica,descartable
5419,DKR,890985122,news15241,No aplica,descartable
5420,DKR,900580962,news15241,No aplica,descartable
5421,DKR,860002538,news15241,No aplica,descartable
5422,DKR,890300466,news15241,No aplica,descartable
5423,DKR,830106920,news15241,No aplica,descartable
5424,DKR,860026123,news15241,No aplica,descartable
5425,DKR,860039561,news15241,No aplica,descartable
5426,DKR,860003216,news15241,No aplica,descartable
5427,DKR,890305795,news15241,No aplica,descartable
5428,DKR,830089147,news15241,No aplica,descartable
5429,DKR,890208788,news15241,No aplica,descartable
5430,DKR,860009397,news15241,No aplica,descartable
5431,DKR,890302955,news15241,No aplica,descartable
5432,DKR,830068119,news15241,No aplica,descartable
5433,DKR,900413914,news15241,No aplica,descartable
5434,DKR,800251760,news15241,No aplica,descartable
5435,DKR,800118334,news15241,No aplica,descartable
5436,DKR,860529890,news15241,No aplica,descartable
5437,DKR,800212840,news15241,No aplica,descartable
5438,DKR,830001338,news15241,No aplica,descartable
5439,DKR,800035776,news15241,No aplica,descartable
5440,DKR,900196775,news15241,No aplica,descartable
5441,DKR,800136505,news15241,No aplica,descartable
5442,DKR,800042471,news15241,No aplica,descartable
5443,DKR,800058607,news15241,No aplica,descartable
5444,DKR,900561761,news15241,No aplica,descartable
5445,DKR,800091549,news15241,No aplica,descartable
5446,DKR,830036108,news15241,No aplica,descartable
5447,DKR,800057310,news15241,No aplica,descartable
5448,DKR,890317923,news15241,No aplica,descartable
5449,DKR,901264255,news15241,No aplica,descartable
5450,DKR,891304849,news15241,No aplica,descartable
5451,DKR,830067414,news15241,No aplica,descartable
5452,DKR,830025149,news15241,No aplica,descartable
5453,DKR,860026442,news15241,No aplica,descartable
5454,DKR,890923691,news15241,No aplica,descartable
5455,DKR,860005289,news15241,No aplica,descartable
5456,DKR,830128434,news15241,No aplica,descartable
5457,DKR,900824185,news15241,No aplica,descartable
5458,DKR,860002576,news15241,No aplica,descartable
5459,DKR,860070698,news15241,No aplica,descartable
5460,DKR,860005223,news15241,No aplica,descartable
5461,DKR,860513970,news15241,No aplica,descartable
5462,DKR,901537628,news15241,No aplica,descartable
5463,DKR,830095213,news15241,No aplica,descartable
5464,DKR,900540901,news15241,No aplica,descartable
5465,DKR,860002554,news15241,No aplica,descartable
5466,DKR,819001667,news15241,No aplica,descartable
5467,DKR,830142761,news15241,No aplica,descartable
5468,DKR,900047822,news15241,No aplica,descartable
5469,DKR,802014471,news15241,No aplica,descartable
5470,DKR,860067998,news15241,No aplica,descartable
5471,DKR,830063800,news15241,No aplica,descartable
5472,DKR,900123504,news15241,No aplica,descartable
5473,DKR,800165377,news15241,No aplica,descartable
5474,DKR,900482757,news15241,No aplica,descartable
